Pascals Triangle Row Upto : 10000000 with more than or equal to 4 repetitions

             10 :		   4		[5, 5, 10, 10]                
             15 :		   4		[6, 6, 15, 15]                
             21 :		   4		[7, 7, 21, 21]                
             28 :		   4		[8, 8, 28, 28]                
             35 :		   4		[7, 7, 35, 35]                
             36 :		   4		[9, 9, 36, 36]                
             45 :		   4		[10, 10, 45, 45]              
             55 :		   4		[11, 11, 55, 55]              
             56 :		   4		[8, 8, 56, 56]                
             66 :		   4		[12, 12, 66, 66]              
             78 :		   4		[13, 13, 78, 78]              
             84 :		   4		[9, 9, 84, 84]                
             91 :		   4		[14, 14, 91, 91]              
            105 :		   4		[15, 15, 105, 105]            
            120 :		   6		[10, 10, 16, 16, 120, 120]    
            126 :		   4		[9, 9, 126, 126]              
            136 :		   4		[17, 17, 136, 136]            
            153 :		   4		[18, 18, 153, 153]            
            165 :		   4		[11, 11, 165, 165]            
            171 :		   4		[19, 19, 171, 171]            
            190 :		   4		[20, 20, 190, 190]            
            210 :		   6		[10, 10, 21, 21, 210, 210]    
            220 :		   4		[12, 12, 220, 220]            
            231 :		   4		[22, 22, 231, 231]            
            253 :		   4		[23, 23, 253, 253]            
            276 :		   4		[24, 24, 276, 276]            
            286 :		   4		[13, 13, 286, 286]            
            300 :		   4		[25, 25, 300, 300]            
            325 :		   4		[26, 26, 325, 325]            
            330 :		   4		[11, 11, 330, 330]            
            351 :		   4		[27, 27, 351, 351]            
            364 :		   4		[14, 14, 364, 364]            
            378 :		   4		[28, 28, 378, 378]            
            406 :		   4		[29, 29, 406, 406]            
            435 :		   4		[30, 30, 435, 435]            
            455 :		   4		[15, 15, 455, 455]            
            462 :		   4		[11, 11, 462, 462]            
            465 :		   4		[31, 31, 465, 465]            
            495 :		   4		[12, 12, 495, 495]            
            496 :		   4		[32, 32, 496, 496]            
            528 :		   4		[33, 33, 528, 528]            
            560 :		   4		[16, 16, 560, 560]            
            561 :		   4		[34, 34, 561, 561]            
            595 :		   4		[35, 35, 595, 595]            
            630 :		   4		[36, 36, 630, 630]            
            666 :		   4		[37, 37, 666, 666]            
            680 :		   4		[17, 17, 680, 680]            
            703 :		   4		[38, 38, 703, 703]            
            715 :		   4		[13, 13, 715, 715]            
            741 :		   4		[39, 39, 741, 741]            
